Accelerator,Steering Wheel,Brake
0.10800000000000001,0.23725224833333333,0.0
0.115,0.23725224833333333,0.0
0.115,0.23651974999999997,0.0
0.11800000000000001,0.23575063083333334,0.0
0.12300000000000001,0.2390835066666667,0.0
0.128,0.2390835066666667,0.0
0.128,0.24036537166666666,0.0
0.13900001,0.2402555083333333,0.0
0.145,0.24043863916666666,0.0
0.146,0.24483362833333336,0.0
0.147,0.24483362833333336,0.0
0.147,0.25109649666666667,0.0
0.151,0.2638420108333333,0.0
0.153,0.2808360033333333,0.0
0.15400001,0.2872820025,0.0
0.15400001,0.2872820025,0.0
0.155,0.29460701,0.0
0.156,0.3036167525,0.0
0.156,0.34035162583333334,0.0
0.156,0.34035162583333334,0.0
0.156,0.36511013000000003,0.0
0.156,0.38569337249999996,0.0
0.157,0.42228175500000004,0.0
0.157,0.43733462666666667,0.0
0.157,0.43733462666666667,0.0
0.157,0.45026325250000004,0.0
0.15900001,0.46059150083333333,0.0
0.16300001000000003,0.4727510008333333,0.0
0.16300001000000003,0.4727510008333333,0.0
0.16300001000000003,0.479197,0.0
0.16300001000000003,0.48417800083333334,0.0
0.16300001000000003,0.4861923758333333,0.0
0.16300001000000003,0.49128325,0.0
0.16300001000000003,0.49128325,0.0
0.16300001000000003,0.49435975000000004,0.0
0.16300001000000003,0.49509224999999996,0.0
0.16300001000000003,0.49575149999999996,0.0
0.16300001000000003,0.49575149999999996,0.0
0.16300001000000003,0.49520212500000005,0.0
0.16300001000000003,0.494835875,0.0
0.16300001000000003,0.49435975000000004,0.0
0.16300001000000003,0.493847,0.0
0.16300001000000003,0.493847,0.0
0.16300001000000003,0.494176625,0.0
0.16300001000000003,0.494835875,0.0
0.0,0.494176625,0.0
0.0,0.494176625,0.0
0.0,0.4916861258333334,0.0
0.0,0.48967174999999996,0.0
0.0,0.48967174999999996,0.0
0.0,0.48967174999999996,0.0
0.0,0.48967174999999996,1.0
0.0,0.48967174999999996,1.0
0.0,0.48985487499999997,1.0
0.0,0.49084375,1.0
0.0,0.49142975,1.0
0.0,0.49142975,1.0
